[2024-12-15T00:34:27.102+0000] {taskinstance.py:1159} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: daily_price_volume_etl.run_price_volume_pipeline scheduled__2024-12-13T00:00:00+00:00 [queued]>
[2024-12-15T00:34:27.108+0000] {taskinstance.py:1159} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: daily_price_volume_etl.run_price_volume_pipeline scheduled__2024-12-13T00:00:00+00:00 [queued]>
[2024-12-15T00:34:27.108+0000] {taskinstance.py:1361} INFO - Starting attempt 2 of 2
[2024-12-15T00:34:27.120+0000] {taskinstance.py:1382} INFO - Executing <Task(PythonOperator): run_price_volume_pipeline> on 2024-12-13 00:00:00+00:00
[2024-12-15T00:34:27.123+0000] {standard_task_runner.py:57} INFO - Started process 78 to run task
[2024-12-15T00:34:27.127+0000] {standard_task_runner.py:84} INFO - Running: ['***', 'tasks', 'run', 'daily_price_volume_etl', 'run_price_volume_pipeline', 'scheduled__2024-12-13T00:00:00+00:00', '--job-id', '24', '--raw', '--subdir', 'DAGS_FOLDER/etl_dag.py', '--cfg-path', '/tmp/tmpl4atl42t']
[2024-12-15T00:34:27.128+0000] {standard_task_runner.py:85} INFO - Job 24: Subtask run_price_volume_pipeline
[2024-12-15T00:34:27.154+0000] {task_command.py:416} INFO - Running <TaskInstance: daily_price_volume_etl.run_price_volume_pipeline scheduled__2024-12-13T00:00:00+00:00 [running]> on host 3886162e3fde
[2024-12-15T00:34:27.251+0000] {taskinstance.py:1662} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='daily_price_volume_etl' AIRFLOW_CTX_TASK_ID='run_price_volume_pipeline' AIRFLOW_CTX_EXECUTION_DATE='2024-12-13T00:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='2' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2024-12-13T00:00:00+00:00'
[2024-12-15T00:34:34.851+0000] {logging_mixin.py:154} WARNING - [                       0%                       ]
[2024-12-15T00:34:38.970+0000] {logging_mixin.py:154} WARNING - [**                     5%                       ]  27 of 503 completed
[2024-12-15T00:34:38.979+0000] {logging_mixin.py:154} WARNING - [***                    6%                       ]  29 of 503 completed
[2024-12-15T00:34:39.165+0000] {logging_mixin.py:154} WARNING - [***                    6%                       ]  30 of 503 completed
[2024-12-15T00:34:39.260+0000] {logging_mixin.py:154} WARNING - [***                    6%                       ]  31 of 503 completed
[2024-12-15T00:34:39.986+0000] {logging_mixin.py:154} WARNING - [***                    6%                       ]  32 of 503 completed
[2024-12-15T00:34:40.061+0000] {logging_mixin.py:154} WARNING - [***                    7%                       ]  33 of 503 completed
[2024-12-15T00:34:40.074+0000] {logging_mixin.py:154} WARNING - [***                    7%                       ]  34 of 503 completed
[2024-12-15T00:34:40.081+0000] {logging_mixin.py:154} WARNING - [***                    7%                       ]  34 of 503 completed
[2024-12-15T00:34:40.163+0000] {logging_mixin.py:154} WARNING - [***                    7%                       ]  36 of 503 completed
[2024-12-15T00:34:40.270+0000] {logging_mixin.py:154} WARNING - [***                    7%                       ]  37 of 503 completed
[2024-12-15T00:34:40.278+0000] {logging_mixin.py:154} WARNING - [****                   8%                       ]  38 of 503 completed
[2024-12-15T00:34:40.394+0000] {logging_mixin.py:154} WARNING - [****                   8%                       ]  39 of 503 completed
[2024-12-15T00:34:40.557+0000] {logging_mixin.py:154} WARNING - [****                   8%                       ]  40 of 503 completed
[2024-12-15T00:34:40.566+0000] {logging_mixin.py:154} WARNING - [****                   8%                       ]  41 of 503 completed
[2024-12-15T00:34:41.583+0000] {logging_mixin.py:154} WARNING - [****                   8%                       ]  42 of 503 completed
[2024-12-15T00:34:41.682+0000] {logging_mixin.py:154} WARNING - [****                   9%                       ]  43 of 503 completed
[2024-12-15T00:34:41.692+0000] {logging_mixin.py:154} WARNING - [****                   9%                       ]  44 of 503 completed
[2024-12-15T00:34:41.794+0000] {logging_mixin.py:154} WARNING - [****                   9%                       ]  45 of 503 completed
[2024-12-15T00:34:41.815+0000] {logging_mixin.py:154} WARNING - [****                   9%                       ]  46 of 503 completed
[2024-12-15T00:34:41.817+0000] {logging_mixin.py:154} WARNING - [****                   9%                       ]  46 of 503 completed
[2024-12-15T00:34:41.869+0000] {logging_mixin.py:154} WARNING - [*****                 10%                       ]  48 of 503 completed
[2024-12-15T00:34:41.899+0000] {base.py:128} ERROR - Failed to get ticker 'TSCO' reason: HTTPSConnectionPool(host='query2.finance.yahoo.com', port=443): Read timed out. (read timeout=10)
[2024-12-15T00:34:41.962+0000] {logging_mixin.py:154} WARNING - [*****                 10%                       ]  49 of 503 completed
[2024-12-15T00:34:41.971+0000] {logging_mixin.py:154} WARNING - [*****                 10%                       ]  50 of 503 completed
[2024-12-15T00:34:42.158+0000] {logging_mixin.py:154} WARNING - [*****                 10%                       ]  51 of 503 completed
[2024-12-15T00:34:42.669+0000] {logging_mixin.py:154} WARNING - [*****                 10%                       ]  52 of 503 completed
[2024-12-15T00:34:43.162+0000] {logging_mixin.py:154} WARNING - [*****                 11%                       ]  53 of 503 completed
[2024-12-15T00:34:43.259+0000] {logging_mixin.py:154} WARNING - [*****                 11%                       ]  54 of 503 completed
[2024-12-15T00:34:43.268+0000] {logging_mixin.py:154} WARNING - [*****                 11%                       ]  55 of 503 completed
[2024-12-15T00:34:43.282+0000] {logging_mixin.py:154} WARNING - [*****                 11%                       ]  56 of 503 completed
[2024-12-15T00:34:43.517+0000] {logging_mixin.py:154} WARNING - [*****                 11%                       ]  57 of 503 completed
[2024-12-15T00:34:43.572+0000] {logging_mixin.py:154} WARNING - [******                12%                       ]  58 of 503 completed
[2024-12-15T00:34:43.578+0000] {logging_mixin.py:154} WARNING - [******                12%                       ]  58 of 503 completed
[2024-12-15T00:34:44.060+0000] {logging_mixin.py:154} WARNING - [******                12%                       ]  60 of 503 completed
[2024-12-15T00:34:44.165+0000] {logging_mixin.py:154} WARNING - [******                12%                       ]  61 of 503 completed
[2024-12-15T00:34:44.175+0000] {logging_mixin.py:154} WARNING - [******                12%                       ]  61 of 503 completed
[2024-12-15T00:34:44.466+0000] {logging_mixin.py:154} WARNING - [******                13%                       ]  63 of 503 completed
[2024-12-15T00:34:44.574+0000] {logging_mixin.py:154} WARNING - [******                13%                       ]  64 of 503 completed
[2024-12-15T00:34:44.598+0000] {logging_mixin.py:154} WARNING - [******                13%                       ]  65 of 503 completed
[2024-12-15T00:34:44.765+0000] {logging_mixin.py:154} WARNING - [******                13%                       ]  66 of 503 completed
[2024-12-15T00:34:44.886+0000] {logging_mixin.py:154} WARNING - [******                13%                       ]  67 of 503 completed
[2024-12-15T00:34:44.891+0000] {logging_mixin.py:154} WARNING - [*******               14%                       ]  68 of 503 completed
[2024-12-15T00:34:44.893+0000] {logging_mixin.py:154} WARNING - [*******               14%                       ]  69 of 503 completed
[2024-12-15T00:34:45.257+0000] {logging_mixin.py:154} WARNING - [*******               14%                       ]  70 of 503 completed
[2024-12-15T00:34:45.573+0000] {logging_mixin.py:154} WARNING - [*******               14%                       ]  71 of 503 completed
[2024-12-15T00:34:45.575+0000] {logging_mixin.py:154} WARNING - [*******               14%                       ]  71 of 503 completed
[2024-12-15T00:34:45.662+0000] {logging_mixin.py:154} WARNING - [*******               15%                       ]  73 of 503 completed
[2024-12-15T00:34:46.365+0000] {logging_mixin.py:154} WARNING - [*******               15%                       ]  74 of 503 completed
[2024-12-15T00:34:46.376+0000] {logging_mixin.py:154} WARNING - [*******               15%                       ]  75 of 503 completed
[2024-12-15T00:34:46.462+0000] {logging_mixin.py:154} WARNING - [*******               15%                       ]  76 of 503 completed
[2024-12-15T00:34:46.577+0000] {logging_mixin.py:154} WARNING - [*******               15%                       ]  77 of 503 completed
[2024-12-15T00:34:46.593+0000] {logging_mixin.py:154} WARNING - [********              16%                       ]  78 of 503 completed
[2024-12-15T00:34:46.594+0000] {logging_mixin.py:154} WARNING - [********              16%                       ]  78 of 503 completed
[2024-12-15T00:34:46.595+0000] {logging_mixin.py:154} WARNING - [********              16%                       ]  80 of 503 completed
[2024-12-15T00:34:46.597+0000] {logging_mixin.py:154} WARNING - [********              16%                       ]  81 of 503 completed
[2024-12-15T00:34:47.081+0000] {logging_mixin.py:154} WARNING - [********              16%                       ]  82 of 503 completed
[2024-12-15T00:34:47.168+0000] {logging_mixin.py:154} WARNING - [********              17%                       ]  83 of 503 completed
[2024-12-15T00:34:47.179+0000] {logging_mixin.py:154} WARNING - [********              17%                       ]  83 of 503 completed
[2024-12-15T00:34:48.157+0000] {logging_mixin.py:154} WARNING - [********              17%                       ]  85 of 503 completed
[2024-12-15T00:34:48.281+0000] {logging_mixin.py:154} WARNING - [********              17%                       ]  86 of 503 completed
[2024-12-15T00:34:48.366+0000] {logging_mixin.py:154} WARNING - [********              17%                       ]  87 of 503 completed
[2024-12-15T00:34:48.390+0000] {logging_mixin.py:154} WARNING - [********              17%                       ]  88 of 503 completed
[2024-12-15T00:34:48.576+0000] {logging_mixin.py:154} WARNING - [*********             18%                       ]  89 of 503 completed
[2024-12-15T00:34:48.589+0000] {logging_mixin.py:154} WARNING - [*********             18%                       ]  90 of 503 completed
[2024-12-15T00:34:48.592+0000] {logging_mixin.py:154} WARNING - [*********             18%                       ]  90 of 503 completed
[2024-12-15T00:34:48.966+0000] {logging_mixin.py:154} WARNING - [*********             18%                       ]  92 of 503 completed
[2024-12-15T00:34:48.971+0000] {logging_mixin.py:154} WARNING - [*********             18%                       ]  93 of 503 completed
[2024-12-15T00:34:49.067+0000] {logging_mixin.py:154} WARNING - [*********             19%                       ]  94 of 503 completed
[2024-12-15T00:34:49.069+0000] {logging_mixin.py:154} WARNING - [*********             19%                       ]  94 of 503 completed
[2024-12-15T00:34:50.676+0000] {logging_mixin.py:154} WARNING - [*********             19%                       ]  96 of 503 completed
[2024-12-15T00:34:50.763+0000] {logging_mixin.py:154} WARNING - [*********             19%                       ]  97 of 503 completed
[2024-12-15T00:34:50.778+0000] {logging_mixin.py:154} WARNING - [*********             19%                       ]  98 of 503 completed
[2024-12-15T00:34:50.784+0000] {logging_mixin.py:154} WARNING - [*********             19%                       ]  98 of 503 completed
[2024-12-15T00:34:50.788+0000] {logging_mixin.py:154} WARNING - [**********            20%                       ]  100 of 503 completed
[2024-12-15T00:34:50.799+0000] {logging_mixin.py:154} WARNING - [**********            20%                       ]  101 of 503 completed
[2024-12-15T00:34:50.813+0000] {logging_mixin.py:154} WARNING - [**********            20%                       ]  102 of 503 completed
[2024-12-15T00:34:50.817+0000] {logging_mixin.py:154} WARNING - [**********            20%                       ]  103 of 503 completed
[2024-12-15T00:34:50.856+0000] {logging_mixin.py:154} WARNING - [**********            21%                       ]  104 of 503 completed
[2024-12-15T00:34:50.962+0000] {logging_mixin.py:154} WARNING - [**********            21%                       ]  105 of 503 completed
[2024-12-15T00:34:51.964+0000] {logging_mixin.py:154} WARNING - [**********            21%                       ]  106 of 503 completed
[2024-12-15T00:34:52.273+0000] {logging_mixin.py:154} WARNING - [**********            21%                       ]  107 of 503 completed
[2024-12-15T00:34:52.659+0000] {logging_mixin.py:154} WARNING - [**********            21%                       ]  108 of 503 completed
[2024-12-15T00:34:52.682+0000] {logging_mixin.py:154} WARNING - [***********           22%                       ]  109 of 503 completed
[2024-12-15T00:34:52.691+0000] {logging_mixin.py:154} WARNING - [***********           22%                       ]  110 of 503 completed
[2024-12-15T00:34:52.740+0000] {logging_mixin.py:154} WARNING - [***********           22%                       ]  111 of 503 completed
[2024-12-15T00:34:52.742+0000] {logging_mixin.py:154} WARNING - [***********           22%                       ]  112 of 503 completed
[2024-12-15T00:34:52.750+0000] {logging_mixin.py:154} WARNING - [***********           22%                       ]  113 of 503 completed
[2024-12-15T00:34:52.758+0000] {logging_mixin.py:154} WARNING - [***********           22%                       ]  113 of 503 completed
[2024-12-15T00:34:52.962+0000] {logging_mixin.py:154} WARNING - [***********           23%                       ]  115 of 503 completed
[2024-12-15T00:34:53.366+0000] {logging_mixin.py:154} WARNING - [***********           23%                       ]  116 of 503 completed
[2024-12-15T00:34:53.665+0000] {logging_mixin.py:154} WARNING - [***********           23%                       ]  117 of 503 completed
[2024-12-15T00:34:54.364+0000] {logging_mixin.py:154} WARNING - [***********           23%                       ]  118 of 503 completed
[2024-12-15T00:34:54.369+0000] {logging_mixin.py:154} WARNING - [************          24%                       ]  119 of 503 completed
[2024-12-15T00:34:54.575+0000] {logging_mixin.py:154} WARNING - [************          24%                       ]  120 of 503 completed
[2024-12-15T00:34:54.584+0000] {logging_mixin.py:154} WARNING - [************          24%                       ]  121 of 503 completed
[2024-12-15T00:34:54.658+0000] {logging_mixin.py:154} WARNING - [************          24%                       ]  122 of 503 completed
[2024-12-15T00:34:54.667+0000] {logging_mixin.py:154} WARNING - [************          24%                       ]  123 of 503 completed
[2024-12-15T00:34:54.676+0000] {logging_mixin.py:154} WARNING - [************          25%                       ]  124 of 503 completed
[2024-12-15T00:34:54.864+0000] {logging_mixin.py:154} WARNING - [************          25%                       ]  125 of 503 completed
[2024-12-15T00:34:55.362+0000] {logging_mixin.py:154} WARNING - [************          25%                       ]  126 of 503 completed
[2024-12-15T00:34:55.461+0000] {logging_mixin.py:154} WARNING - [************          25%                       ]  127 of 503 completed
[2024-12-15T00:34:55.756+0000] {logging_mixin.py:154} WARNING - [************          25%                       ]  128 of 503 completed
[2024-12-15T00:34:55.766+0000] {logging_mixin.py:154} WARNING - [************          26%                       ]  129 of 503 completed
[2024-12-15T00:34:55.773+0000] {logging_mixin.py:154} WARNING - [************          26%                       ]  130 of 503 completed
[2024-12-15T00:34:56.262+0000] {logging_mixin.py:154} WARNING - [************          26%                       ]  131 of 503 completed
[2024-12-15T00:34:56.269+0000] {logging_mixin.py:154} WARNING - [************          26%                       ]  132 of 503 completed
[2024-12-15T00:34:56.363+0000] {logging_mixin.py:154} WARNING - [************          26%                       ]  133 of 503 completed
[2024-12-15T00:34:56.666+0000] {logging_mixin.py:154} WARNING - [*************         27%                       ]  134 of 503 completed
[2024-12-15T00:34:56.677+0000] {logging_mixin.py:154} WARNING - [*************         27%                       ]  135 of 503 completed
[2024-12-15T00:34:56.766+0000] {logging_mixin.py:154} WARNING - [*************         27%                       ]  136 of 503 completed
[2024-12-15T00:34:57.170+0000] {logging_mixin.py:154} WARNING - [*************         27%                       ]  137 of 503 completed
[2024-12-15T00:34:57.181+0000] {logging_mixin.py:154} WARNING - [*************         27%                       ]  138 of 503 completed
[2024-12-15T00:34:57.264+0000] {logging_mixin.py:154} WARNING - [*************         28%                       ]  139 of 503 completed
[2024-12-15T00:34:57.463+0000] {logging_mixin.py:154} WARNING - [*************         28%                       ]  140 of 503 completed
[2024-12-15T00:34:57.563+0000] {logging_mixin.py:154} WARNING - [*************         28%                       ]  141 of 503 completed
[2024-12-15T00:34:57.658+0000] {logging_mixin.py:154} WARNING - [*************         28%                       ]  142 of 503 completed
[2024-12-15T00:34:57.665+0000] {logging_mixin.py:154} WARNING - [*************         28%                       ]  142 of 503 completed
[2024-12-15T00:34:57.959+0000] {logging_mixin.py:154} WARNING - [**************        29%                       ]  144 of 503 completed
[2024-12-15T00:34:57.967+0000] {logging_mixin.py:154} WARNING - [**************        29%                       ]  145 of 503 completed
[2024-12-15T00:34:58.258+0000] {logging_mixin.py:154} WARNING - [**************        29%                       ]  146 of 503 completed
[2024-12-15T00:34:58.882+0000] {logging_mixin.py:154} WARNING - [**************        29%                       ]  147 of 503 completed
[2024-12-15T00:34:58.958+0000] {logging_mixin.py:154} WARNING - [**************        29%                       ]  148 of 503 completed
[2024-12-15T00:34:58.968+0000] {logging_mixin.py:154} WARNING - [**************        29%                       ]  148 of 503 completed
[2024-12-15T00:34:59.159+0000] {logging_mixin.py:154} WARNING - [**************        30%                       ]  150 of 503 completed
[2024-12-15T00:34:59.362+0000] {logging_mixin.py:154} WARNING - [**************        30%                       ]  151 of 503 completed
[2024-12-15T00:34:59.465+0000] {logging_mixin.py:154} WARNING - [**************        30%                       ]  152 of 503 completed
[2024-12-15T00:34:59.623+0000] {logging_mixin.py:154} WARNING - [**************        30%                       ]  153 of 503 completed
[2024-12-15T00:34:59.662+0000] {logging_mixin.py:154} WARNING - [***************       31%                       ]  154 of 503 completed
[2024-12-15T00:34:59.763+0000] {logging_mixin.py:154} WARNING - [***************       31%                       ]  155 of 503 completed
[2024-12-15T00:34:59.771+0000] {logging_mixin.py:154} WARNING - [***************       31%                       ]  156 of 503 completed
[2024-12-15T00:35:00.376+0000] {logging_mixin.py:154} WARNING - [***************       31%                       ]  157 of 503 completed
[2024-12-15T00:35:00.666+0000] {logging_mixin.py:154} WARNING - [***************       31%                       ]  158 of 503 completed
[2024-12-15T00:35:00.684+0000] {logging_mixin.py:154} WARNING - [***************       32%                       ]  159 of 503 completed
[2024-12-15T00:35:00.687+0000] {logging_mixin.py:154} WARNING - [***************       32%                       ]  159 of 503 completed
[2024-12-15T00:35:00.689+0000] {logging_mixin.py:154} WARNING - [***************       32%                       ]  161 of 503 completed
[2024-12-15T00:35:00.976+0000] {logging_mixin.py:154} WARNING - [***************       32%                       ]  162 of 503 completed
[2024-12-15T00:35:01.194+0000] {logging_mixin.py:154} WARNING - [***************       32%                       ]  163 of 503 completed
[2024-12-15T00:35:01.402+0000] {logging_mixin.py:154} WARNING - [****************      33%                       ]  164 of 503 completed
[2024-12-15T00:35:01.461+0000] {logging_mixin.py:154} WARNING - [****************      33%                       ]  165 of 503 completed
[2024-12-15T00:35:01.668+0000] {logging_mixin.py:154} WARNING - [****************      33%                       ]  166 of 503 completed
[2024-12-15T00:35:01.680+0000] {logging_mixin.py:154} WARNING - [****************      33%                       ]  167 of 503 completed
[2024-12-15T00:35:02.169+0000] {logging_mixin.py:154} WARNING - [****************      33%                       ]  168 of 503 completed
[2024-12-15T00:35:02.177+0000] {logging_mixin.py:154} WARNING - [****************      34%                       ]  169 of 503 completed
[2024-12-15T00:35:02.259+0000] {logging_mixin.py:154} WARNING - [****************      34%                       ]  170 of 503 completed
[2024-12-15T00:35:02.269+0000] {logging_mixin.py:154} WARNING - [****************      34%                       ]  171 of 503 completed
[2024-12-15T00:35:02.461+0000] {logging_mixin.py:154} WARNING - [****************      34%                       ]  172 of 503 completed
[2024-12-15T00:35:02.469+0000] {logging_mixin.py:154} WARNING - [****************      34%                       ]  173 of 503 completed
[2024-12-15T00:35:02.668+0000] {logging_mixin.py:154} WARNING - [*****************     35%                       ]  174 of 503 completed
[2024-12-15T00:35:03.098+0000] {logging_mixin.py:154} WARNING - [*****************     35%                       ]  175 of 503 completed
[2024-12-15T00:35:03.264+0000] {logging_mixin.py:154} WARNING - [*****************     35%                       ]  176 of 503 completed
[2024-12-15T00:35:03.273+0000] {logging_mixin.py:154} WARNING - [*****************     35%                       ]  177 of 503 completed
[2024-12-15T00:35:03.464+0000] {logging_mixin.py:154} WARNING - [*****************     35%                       ]  178 of 503 completed
[2024-12-15T00:35:03.471+0000] {logging_mixin.py:154} WARNING - [*****************     36%                       ]  179 of 503 completed
[2024-12-15T00:35:03.793+0000] {logging_mixin.py:154} WARNING - [*****************     36%                       ]  180 of 503 completed
[2024-12-15T00:35:04.069+0000] {logging_mixin.py:154} WARNING - [*****************     36%                       ]  181 of 503 completed
[2024-12-15T00:35:04.125+0000] {logging_mixin.py:154} WARNING - [*****************     36%                       ]  182 of 503 completed
[2024-12-15T00:35:04.161+0000] {logging_mixin.py:154} WARNING - [*****************     36%                       ]  183 of 503 completed
[2024-12-15T00:35:04.169+0000] {logging_mixin.py:154} WARNING - [******************    37%                       ]  184 of 503 completed
[2024-12-15T00:35:04.180+0000] {logging_mixin.py:154} WARNING - [******************    37%                       ]  185 of 503 completed
[2024-12-15T00:35:04.671+0000] {logging_mixin.py:154} WARNING - [******************    37%                       ]  186 of 503 completed
[2024-12-15T00:35:04.975+0000] {logging_mixin.py:154} WARNING - [******************    37%                       ]  187 of 503 completed
[2024-12-15T00:35:04.988+0000] {logging_mixin.py:154} WARNING - [******************    37%                       ]  188 of 503 completed
[2024-12-15T00:35:05.074+0000] {logging_mixin.py:154} WARNING - [******************    38%                       ]  189 of 503 completed
[2024-12-15T00:35:05.474+0000] {logging_mixin.py:154} WARNING - [******************    38%                       ]  190 of 503 completed
[2024-12-15T00:35:05.480+0000] {logging_mixin.py:154} WARNING - [******************    38%                       ]  190 of 503 completed
[2024-12-15T00:35:05.858+0000] {logging_mixin.py:154} WARNING - [******************    38%                       ]  192 of 503 completed
[2024-12-15T00:35:06.269+0000] {logging_mixin.py:154} WARNING - [******************    38%                       ]  193 of 503 completed
[2024-12-15T00:35:06.463+0000] {logging_mixin.py:154} WARNING - [*******************   39%                       ]  194 of 503 completed
[2024-12-15T00:35:06.673+0000] {logging_mixin.py:154} WARNING - [*******************   39%                       ]  195 of 503 completed
[2024-12-15T00:35:06.682+0000] {logging_mixin.py:154} WARNING - [*******************   39%                       ]  195 of 503 completed
[2024-12-15T00:35:06.690+0000] {logging_mixin.py:154} WARNING - [*******************   39%                       ]  197 of 503 completed
[2024-12-15T00:35:06.700+0000] {logging_mixin.py:154} WARNING - [*******************   39%                       ]  198 of 503 completed
[2024-12-15T00:35:06.764+0000] {logging_mixin.py:154} WARNING - [*******************   40%                       ]  199 of 503 completed
[2024-12-15T00:35:06.770+0000] {logging_mixin.py:154} WARNING - [*******************   40%                       ]  200 of 503 completed
[2024-12-15T00:35:06.863+0000] {logging_mixin.py:154} WARNING - [*******************   40%                       ]  201 of 503 completed
[2024-12-15T00:35:07.511+0000] {logging_mixin.py:154} WARNING - [*******************   40%                       ]  202 of 503 completed
[2024-12-15T00:35:07.961+0000] {logging_mixin.py:154} WARNING - [*******************   40%                       ]  203 of 503 completed
[2024-12-15T00:35:08.062+0000] {logging_mixin.py:154} WARNING - [********************  41%                       ]  204 of 503 completed
[2024-12-15T00:35:08.373+0000] {logging_mixin.py:154} WARNING - [********************  41%                       ]  205 of 503 completed
[2024-12-15T00:35:08.566+0000] {logging_mixin.py:154} WARNING - [********************  41%                       ]  206 of 503 completed
[2024-12-15T00:35:08.666+0000] {logging_mixin.py:154} WARNING - [********************  41%                       ]  207 of 503 completed
[2024-12-15T00:35:08.675+0000] {logging_mixin.py:154} WARNING - [********************  41%                       ]  208 of 503 completed
[2024-12-15T00:35:08.865+0000] {logging_mixin.py:154} WARNING - [********************  42%                       ]  209 of 503 completed
[2024-12-15T00:35:08.875+0000] {logging_mixin.py:154} WARNING - [********************  42%                       ]  209 of 503 completed
[2024-12-15T00:35:08.884+0000] {logging_mixin.py:154} WARNING - [********************  42%                       ]  211 of 503 completed
[2024-12-15T00:35:08.959+0000] {logging_mixin.py:154} WARNING - [********************  42%                       ]  212 of 503 completed
[2024-12-15T00:35:09.378+0000] {logging_mixin.py:154} WARNING - [********************  42%                       ]  213 of 503 completed
