[2024-12-15T00:34:27.103+0000] {taskinstance.py:1159} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: daily_price_volume_etl.run_price_volume_pipeline scheduled__2024-12-14T00:00:00+00:00 [queued]>
[2024-12-15T00:34:27.108+0000] {taskinstance.py:1159} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: daily_price_volume_etl.run_price_volume_pipeline scheduled__2024-12-14T00:00:00+00:00 [queued]>
[2024-12-15T00:34:27.108+0000] {taskinstance.py:1361} INFO - Starting attempt 1 of 2
[2024-12-15T00:34:27.120+0000] {taskinstance.py:1382} INFO - Executing <Task(PythonOperator): run_price_volume_pipeline> on 2024-12-14 00:00:00+00:00
[2024-12-15T00:34:27.126+0000] {standard_task_runner.py:57} INFO - Started process 80 to run task
[2024-12-15T00:34:27.128+0000] {standard_task_runner.py:84} INFO - Running: ['***', 'tasks', 'run', 'daily_price_volume_etl', 'run_price_volume_pipeline', 'scheduled__2024-12-14T00:00:00+00:00', '--job-id', '26', '--raw', '--subdir', 'DAGS_FOLDER/etl_dag.py', '--cfg-path', '/tmp/tmpmmtkdw8_']
[2024-12-15T00:34:27.129+0000] {standard_task_runner.py:85} INFO - Job 26: Subtask run_price_volume_pipeline
[2024-12-15T00:34:27.155+0000] {task_command.py:416} INFO - Running <TaskInstance: daily_price_volume_etl.run_price_volume_pipeline scheduled__2024-12-14T00:00:00+00:00 [running]> on host 3886162e3fde
[2024-12-15T00:34:27.251+0000] {taskinstance.py:1662} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='daily_price_volume_etl' AIRFLOW_CTX_TASK_ID='run_price_volume_pipeline' AIRFLOW_CTX_EXECUTION_DATE='2024-12-14T00:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2024-12-14T00:00:00+00:00'
[2024-12-15T00:34:35.289+0000] {logging_mixin.py:154} WARNING - [                       0%                       ]
[2024-12-15T00:34:46.559+0000] {logging_mixin.py:154} WARNING - [********              16%                       ]  82 of 503 completed
[2024-12-15T00:34:46.661+0000] {logging_mixin.py:154} WARNING - [********              17%                       ]  83 of 503 completed
[2024-12-15T00:34:47.084+0000] {logging_mixin.py:154} WARNING - [********              17%                       ]  84 of 503 completed
[2024-12-15T00:34:47.361+0000] {logging_mixin.py:154} WARNING - [********              17%                       ]  85 of 503 completed
[2024-12-15T00:34:47.571+0000] {logging_mixin.py:154} WARNING - [********              17%                       ]  86 of 503 completed
[2024-12-15T00:34:48.075+0000] {logging_mixin.py:154} WARNING - [********              17%                       ]  87 of 503 completed
[2024-12-15T00:34:48.086+0000] {logging_mixin.py:154} WARNING - [********              17%                       ]  88 of 503 completed
[2024-12-15T00:34:48.157+0000] {logging_mixin.py:154} WARNING - [*********             18%                       ]  89 of 503 completed
[2024-12-15T00:34:48.185+0000] {logging_mixin.py:154} WARNING - [*********             18%                       ]  90 of 503 completed
[2024-12-15T00:34:48.188+0000] {logging_mixin.py:154} WARNING - [*********             18%                       ]  91 of 503 completed
[2024-12-15T00:34:48.193+0000] {logging_mixin.py:154} WARNING - [*********             18%                       ]  92 of 503 completed
[2024-12-15T00:34:48.280+0000] {logging_mixin.py:154} WARNING - [*********             18%                       ]  93 of 503 completed
[2024-12-15T00:34:48.939+0000] {logging_mixin.py:154} WARNING - [*********             19%                       ]  94 of 503 completed
[2024-12-15T00:34:50.469+0000] {logging_mixin.py:154} WARNING - [*********             19%                       ]  95 of 503 completed
[2024-12-15T00:34:50.675+0000] {logging_mixin.py:154} WARNING - [*********             19%                       ]  96 of 503 completed
[2024-12-15T00:34:50.690+0000] {logging_mixin.py:154} WARNING - [*********             19%                       ]  97 of 503 completed
[2024-12-15T00:34:50.709+0000] {logging_mixin.py:154} WARNING - [*********             19%                       ]  98 of 503 completed
[2024-12-15T00:34:50.710+0000] {logging_mixin.py:154} WARNING - [*********             19%                       ]  98 of 503 completed
[2024-12-15T00:34:50.763+0000] {logging_mixin.py:154} WARNING - [**********            20%                       ]  100 of 503 completed
[2024-12-15T00:34:50.771+0000] {logging_mixin.py:154} WARNING - [**********            20%                       ]  101 of 503 completed
[2024-12-15T00:34:50.779+0000] {logging_mixin.py:154} WARNING - [**********            20%                       ]  102 of 503 completed
[2024-12-15T00:34:50.787+0000] {logging_mixin.py:154} WARNING - [**********            20%                       ]  103 of 503 completed
[2024-12-15T00:34:50.962+0000] {logging_mixin.py:154} WARNING - [**********            21%                       ]  104 of 503 completed
[2024-12-15T00:34:51.063+0000] {logging_mixin.py:154} WARNING - [**********            21%                       ]  105 of 503 completed
[2024-12-15T00:34:52.276+0000] {logging_mixin.py:154} WARNING - [**********            21%                       ]  106 of 503 completed
[2024-12-15T00:34:52.683+0000] {logging_mixin.py:154} WARNING - [**********            21%                       ]  107 of 503 completed
[2024-12-15T00:34:52.732+0000] {logging_mixin.py:154} WARNING - [**********            21%                       ]  108 of 503 completed
[2024-12-15T00:34:52.741+0000] {logging_mixin.py:154} WARNING - [***********           22%                       ]  109 of 503 completed
[2024-12-15T00:34:52.748+0000] {logging_mixin.py:154} WARNING - [***********           22%                       ]  110 of 503 completed
[2024-12-15T00:34:52.872+0000] {logging_mixin.py:154} WARNING - [***********           22%                       ]  111 of 503 completed
[2024-12-15T00:34:52.878+0000] {logging_mixin.py:154} WARNING - [***********           22%                       ]  112 of 503 completed
[2024-12-15T00:34:52.964+0000] {logging_mixin.py:154} WARNING - [***********           22%                       ]  113 of 503 completed
[2024-12-15T00:34:52.973+0000] {logging_mixin.py:154} WARNING - [***********           23%                       ]  114 of 503 completed
[2024-12-15T00:34:52.980+0000] {logging_mixin.py:154} WARNING - [***********           23%                       ]  115 of 503 completed
[2024-12-15T00:34:53.668+0000] {logging_mixin.py:154} WARNING - [***********           23%                       ]  116 of 503 completed
[2024-12-15T00:34:54.583+0000] {logging_mixin.py:154} WARNING - [***********           23%                       ]  117 of 503 completed
[2024-12-15T00:34:54.586+0000] {logging_mixin.py:154} WARNING - [***********           23%                       ]  117 of 503 completed
[2024-12-15T00:34:54.597+0000] {logging_mixin.py:154} WARNING - [************          24%                       ]  119 of 503 completed
[2024-12-15T00:34:54.658+0000] {logging_mixin.py:154} WARNING - [************          24%                       ]  120 of 503 completed
[2024-12-15T00:34:54.671+0000] {logging_mixin.py:154} WARNING - [************          24%                       ]  120 of 503 completed
[2024-12-15T00:34:54.675+0000] {logging_mixin.py:154} WARNING - [************          24%                       ]  122 of 503 completed
[2024-12-15T00:34:55.363+0000] {logging_mixin.py:154} WARNING - [************          24%                       ]  123 of 503 completed
[2024-12-15T00:34:55.458+0000] {logging_mixin.py:154} WARNING - [************          25%                       ]  124 of 503 completed
[2024-12-15T00:34:55.464+0000] {logging_mixin.py:154} WARNING - [************          25%                       ]  125 of 503 completed
[2024-12-15T00:34:55.559+0000] {logging_mixin.py:154} WARNING - [************          25%                       ]  126 of 503 completed
[2024-12-15T00:34:55.565+0000] {logging_mixin.py:154} WARNING - [************          25%                       ]  126 of 503 completed
[2024-12-15T00:34:56.057+0000] {logging_mixin.py:154} WARNING - [************          25%                       ]  128 of 503 completed
[2024-12-15T00:34:56.262+0000] {logging_mixin.py:154} WARNING - [************          26%                       ]  129 of 503 completed
[2024-12-15T00:34:56.362+0000] {logging_mixin.py:154} WARNING - [************          26%                       ]  130 of 503 completed
[2024-12-15T00:34:56.571+0000] {logging_mixin.py:154} WARNING - [************          26%                       ]  131 of 503 completed
[2024-12-15T00:34:56.666+0000] {logging_mixin.py:154} WARNING - [************          26%                       ]  132 of 503 completed
[2024-12-15T00:34:56.764+0000] {logging_mixin.py:154} WARNING - [************          26%                       ]  133 of 503 completed
[2024-12-15T00:34:56.773+0000] {logging_mixin.py:154} WARNING - [************          26%                       ]  133 of 503 completed
[2024-12-15T00:34:56.784+0000] {logging_mixin.py:154} WARNING - [*************         27%                       ]  135 of 503 completed
[2024-12-15T00:34:57.175+0000] {logging_mixin.py:154} WARNING - [*************         27%                       ]  136 of 503 completed
[2024-12-15T00:34:57.262+0000] {logging_mixin.py:154} WARNING - [*************         27%                       ]  137 of 503 completed
[2024-12-15T00:34:57.659+0000] {logging_mixin.py:154} WARNING - [*************         27%                       ]  138 of 503 completed
[2024-12-15T00:34:57.673+0000] {logging_mixin.py:154} WARNING - [*************         28%                       ]  139 of 503 completed
[2024-12-15T00:34:57.676+0000] {logging_mixin.py:154} WARNING - [*************         28%                       ]  139 of 503 completed
[2024-12-15T00:34:57.845+0000] {logging_mixin.py:154} WARNING - [*************         28%                       ]  141 of 503 completed
[2024-12-15T00:34:57.963+0000] {logging_mixin.py:154} WARNING - [*************         28%                       ]  142 of 503 completed
[2024-12-15T00:34:58.069+0000] {logging_mixin.py:154} WARNING - [*************         28%                       ]  143 of 503 completed
[2024-12-15T00:34:58.072+0000] {logging_mixin.py:154} WARNING - [**************        29%                       ]  144 of 503 completed
[2024-12-15T00:34:58.163+0000] {logging_mixin.py:154} WARNING - [**************        29%                       ]  145 of 503 completed
[2024-12-15T00:34:58.885+0000] {logging_mixin.py:154} WARNING - [**************        29%                       ]  146 of 503 completed
[2024-12-15T00:34:59.160+0000] {logging_mixin.py:154} WARNING - [**************        29%                       ]  147 of 503 completed
[2024-12-15T00:34:59.465+0000] {logging_mixin.py:154} WARNING - [**************        29%                       ]  148 of 503 completed
[2024-12-15T00:34:59.475+0000] {logging_mixin.py:154} WARNING - [**************        30%                       ]  149 of 503 completed
[2024-12-15T00:34:59.574+0000] {logging_mixin.py:154} WARNING - [**************        30%                       ]  150 of 503 completed
[2024-12-15T00:34:59.662+0000] {logging_mixin.py:154} WARNING - [**************        30%                       ]  151 of 503 completed
[2024-12-15T00:34:59.763+0000] {logging_mixin.py:154} WARNING - [**************        30%                       ]  152 of 503 completed
[2024-12-15T00:34:59.779+0000] {logging_mixin.py:154} WARNING - [**************        30%                       ]  153 of 503 completed
[2024-12-15T00:34:59.785+0000] {logging_mixin.py:154} WARNING - [**************        30%                       ]  153 of 503 completed
[2024-12-15T00:34:59.792+0000] {logging_mixin.py:154} WARNING - [***************       31%                       ]  155 of 503 completed
[2024-12-15T00:35:00.372+0000] {logging_mixin.py:154} WARNING - [***************       31%                       ]  156 of 503 completed
[2024-12-15T00:35:00.660+0000] {logging_mixin.py:154} WARNING - [***************       31%                       ]  157 of 503 completed
[2024-12-15T00:35:00.761+0000] {logging_mixin.py:154} WARNING - [***************       31%                       ]  158 of 503 completed
[2024-12-15T00:35:00.862+0000] {logging_mixin.py:154} WARNING - [***************       32%                       ]  159 of 503 completed
[2024-12-15T00:35:01.262+0000] {logging_mixin.py:154} WARNING - [***************       32%                       ]  160 of 503 completed
[2024-12-15T00:35:01.362+0000] {logging_mixin.py:154} WARNING - [***************       32%                       ]  161 of 503 completed
[2024-12-15T00:35:01.463+0000] {logging_mixin.py:154} WARNING - [***************       32%                       ]  162 of 503 completed
[2024-12-15T00:35:01.473+0000] {logging_mixin.py:154} WARNING - [***************       32%                       ]  163 of 503 completed
[2024-12-15T00:35:01.480+0000] {logging_mixin.py:154} WARNING - [****************      33%                       ]  164 of 503 completed
[2024-12-15T00:35:01.668+0000] {logging_mixin.py:154} WARNING - [****************      33%                       ]  165 of 503 completed
[2024-12-15T00:35:01.683+0000] {logging_mixin.py:154} WARNING - [****************      33%                       ]  166 of 503 completed
[2024-12-15T00:35:02.261+0000] {logging_mixin.py:154} WARNING - [****************      33%                       ]  167 of 503 completed
[2024-12-15T00:35:02.362+0000] {logging_mixin.py:154} WARNING - [****************      33%                       ]  168 of 503 completed
[2024-12-15T00:35:02.465+0000] {logging_mixin.py:154} WARNING - [****************      34%                       ]  169 of 503 completed
[2024-12-15T00:35:02.668+0000] {logging_mixin.py:154} WARNING - [****************      34%                       ]  170 of 503 completed
[2024-12-15T00:35:02.763+0000] {logging_mixin.py:154} WARNING - [****************      34%                       ]  171 of 503 completed
[2024-12-15T00:35:03.105+0000] {logging_mixin.py:154} WARNING - [****************      34%                       ]  172 of 503 completed
[2024-12-15T00:35:03.121+0000] {logging_mixin.py:154} WARNING - [****************      34%                       ]  173 of 503 completed
[2024-12-15T00:35:03.122+0000] {logging_mixin.py:154} WARNING - [****************      34%                       ]  173 of 503 completed
[2024-12-15T00:35:03.271+0000] {logging_mixin.py:154} WARNING - [*****************     35%                       ]  175 of 503 completed
[2024-12-15T00:35:03.273+0000] {logging_mixin.py:154} WARNING - [*****************     35%                       ]  175 of 503 completed
[2024-12-15T00:35:03.557+0000] {logging_mixin.py:154} WARNING - [*****************     35%                       ]  177 of 503 completed
[2024-12-15T00:35:03.977+0000] {logging_mixin.py:154} WARNING - [*****************     35%                       ]  178 of 503 completed
[2024-12-15T00:35:04.123+0000] {logging_mixin.py:154} WARNING - [*****************     36%                       ]  179 of 503 completed
[2024-12-15T00:35:04.132+0000] {logging_mixin.py:154} WARNING - [*****************     36%                       ]  180 of 503 completed
[2024-12-15T00:35:04.162+0000] {logging_mixin.py:154} WARNING - [*****************     36%                       ]  181 of 503 completed
[2024-12-15T00:35:04.174+0000] {logging_mixin.py:154} WARNING - [*****************     36%                       ]  182 of 503 completed
[2024-12-15T00:35:04.361+0000] {logging_mixin.py:154} WARNING - [*****************     36%                       ]  183 of 503 completed
[2024-12-15T00:35:04.766+0000] {logging_mixin.py:154} WARNING - [******************    37%                       ]  184 of 503 completed
[2024-12-15T00:35:04.873+0000] {logging_mixin.py:154} WARNING - [******************    37%                       ]  185 of 503 completed
[2024-12-15T00:35:04.971+0000] {logging_mixin.py:154} WARNING - [******************    37%                       ]  186 of 503 completed
[2024-12-15T00:35:05.385+0000] {logging_mixin.py:154} WARNING - [******************    37%                       ]  187 of 503 completed
[2024-12-15T00:35:05.475+0000] {logging_mixin.py:154} WARNING - [******************    37%                       ]  188 of 503 completed
[2024-12-15T00:35:05.656+0000] {logging_mixin.py:154} WARNING - [******************    38%                       ]  189 of 503 completed
[2024-12-15T00:35:05.858+0000] {logging_mixin.py:154} WARNING - [******************    38%                       ]  190 of 503 completed
[2024-12-15T00:35:05.865+0000] {logging_mixin.py:154} WARNING - [******************    38%                       ]  191 of 503 completed
[2024-12-15T00:35:06.362+0000] {logging_mixin.py:154} WARNING - [******************    38%                       ]  192 of 503 completed
[2024-12-15T00:35:06.663+0000] {logging_mixin.py:154} WARNING - [******************    38%                       ]  193 of 503 completed
[2024-12-15T00:35:06.675+0000] {logging_mixin.py:154} WARNING - [*******************   39%                       ]  194 of 503 completed
[2024-12-15T00:35:06.683+0000] {logging_mixin.py:154} WARNING - [*******************   39%                       ]  195 of 503 completed
[2024-12-15T00:35:06.691+0000] {logging_mixin.py:154} WARNING - [*******************   39%                       ]  196 of 503 completed
[2024-12-15T00:35:06.972+0000] {logging_mixin.py:154} WARNING - [*******************   39%                       ]  197 of 503 completed
[2024-12-15T00:35:06.984+0000] {logging_mixin.py:154} WARNING - [*******************   39%                       ]  198 of 503 completed
[2024-12-15T00:35:06.992+0000] {logging_mixin.py:154} WARNING - [*******************   40%                       ]  199 of 503 completed
[2024-12-15T00:35:07.163+0000] {logging_mixin.py:154} WARNING - [*******************   40%                       ]  200 of 503 completed
[2024-12-15T00:35:07.285+0000] {logging_mixin.py:154} WARNING - [*******************   40%                       ]  201 of 503 completed
[2024-12-15T00:35:07.666+0000] {logging_mixin.py:154} WARNING - [*******************   40%                       ]  202 of 503 completed
[2024-12-15T00:35:07.962+0000] {logging_mixin.py:154} WARNING - [*******************   40%                       ]  203 of 503 completed
[2024-12-15T00:35:08.662+0000] {logging_mixin.py:154} WARNING - [********************  41%                       ]  204 of 503 completed
[2024-12-15T00:35:08.767+0000] {logging_mixin.py:154} WARNING - [********************  41%                       ]  205 of 503 completed
[2024-12-15T00:35:08.777+0000] {logging_mixin.py:154} WARNING - [********************  41%                       ]  205 of 503 completed
[2024-12-15T00:35:08.866+0000] {logging_mixin.py:154} WARNING - [********************  41%                       ]  207 of 503 completed
[2024-12-15T00:35:08.878+0000] {logging_mixin.py:154} WARNING - [********************  41%                       ]  208 of 503 completed
[2024-12-15T00:35:08.891+0000] {logging_mixin.py:154} WARNING - [********************  42%                       ]  209 of 503 completed
[2024-12-15T00:35:08.902+0000] {logging_mixin.py:154} WARNING - [********************  42%                       ]  210 of 503 completed
[2024-12-15T00:35:08.904+0000] {logging_mixin.py:154} WARNING - [********************  42%                       ]  210 of 503 completed
[2024-12-15T00:35:09.165+0000] {logging_mixin.py:154} WARNING - [********************  42%                       ]  212 of 503 completed
[2024-12-15T00:35:09.662+0000] {logging_mixin.py:154} WARNING - [********************  42%                       ]  213 of 503 completed
[2024-12-15T00:35:11.066+0000] {logging_mixin.py:154} WARNING - [********************* 43%                       ]  214 of 503 completed
